,30001（Wh）,30011（Wh）,30021（Wh）,30031（Wh）,date,30101:電力量（Wh）,30101:回生電力量（Wh）,cloud(%),solar(W/m2),telop_code,telop_name,power_consumption,solar_generation
2022-03-19 17:00:00+09:00,1260.0,1190.0,1180.0,1110.0,2022-03-19 17:00:00,33184.0,0.0,,,,,33184.0,4740.0
2022-03-19 17:30:00+09:00,420.0,400.0,400.0,370.0,2022-03-19 17:30:00,38371.0,0.0,,,,,38371.0,1590.0
2022-03-19 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 18:00:00,41124.0,0.0,,,,,41124.0,0.0
2022-03-19 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 18:30:00,34509.0,0.0,,,,,34509.0,0.0
2022-03-19 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 19:00:00,8527.0,0.0,,,,,8527.0,0.0
2022-03-19 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 19:30:00,2419.0,0.0,,,,,2419.0,0.0
2022-03-19 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 20:00:00,2385.0,0.0,,,,,2385.0,0.0
2022-03-19 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 20:30:00,2626.0,0.0,,,,,2626.0,0.0
2022-03-19 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 21:00:00,2603.0,0.0,,,,,2603.0,0.0
2022-03-19 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 21:30:00,2553.0,0.0,,,,,2553.0,0.0
2022-03-19 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 22:00:00,2485.0,0.0,,,,,2485.0,0.0
2022-03-19 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 22:30:00,2511.0,0.0,,,,,2511.0,0.0
2022-03-19 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 23:00:00,2573.0,0.0,,,,,2573.0,0.0
2022-03-19 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-19 23:30:00,2569.0,0.0,,,,,2569.0,0.0
2022-03-20 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 00:00:00,2536.0,0.0,,,,,2536.0,0.0
2022-03-20 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 00:30:00,2573.0,0.0,,,,,2573.0,0.0
2022-03-20 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 01:00:00,2547.0,0.0,,,,,2547.0,0.0
2022-03-20 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 01:30:00,2544.0,0.0,,,,,2544.0,0.0
2022-03-20 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 02:00:00,2505.0,0.0,,,,,2505.0,0.0
2022-03-20 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 02:30:00,2605.0,0.0,,,,,2605.0,0.0
2022-03-20 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 03:00:00,2514.0,0.0,,,,,2514.0,0.0
2022-03-20 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 03:30:00,2606.0,0.0,,,,,2606.0,0.0
2022-03-20 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 04:00:00,2518.0,0.0,,,,,2518.0,0.0
2022-03-20 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 04:30:00,2575.0,0.0,,,,,2575.0,0.0
2022-03-20 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 05:00:00,2582.0,0.0,,,,,2582.0,0.0
2022-03-20 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 05:30:00,2636.0,0.0,,,,,2636.0,0.0
2022-03-20 06:00:00+09:00,360.0,370.0,350.0,340.0,2022-03-20 06:00:00,1656.0,336.0,,,,,1656.0,1420.0
2022-03-20 06:30:00+09:00,2970.0,2950.0,2950.0,2740.0,2022-03-20 06:30:00,0.0,8077.0,,,,,0.0,11610.0
2022-03-20 07:00:00+09:00,7660.0,7310.0,7260.0,6890.0,2022-03-20 07:00:00,0.0,20666.0,,,,,0.0,29120.0
2022-03-20 07:30:00+09:00,13020.0,12120.0,12010.0,11700.0,2022-03-20 07:30:00,0.0,39818.0,,,,,0.0,48850.0
2022-03-20 08:00:00+09:00,17890.0,16620.0,16440.0,15780.0,2022-03-20 08:00:00,0.0,57342.0,,,,,0.0,66730.0
2022-03-20 08:30:00+09:00,22650.0,20980.0,20750.0,20240.0,2022-03-20 08:30:00,0.0,61443.0,,,,,0.0,84620.0
2022-03-20 09:00:00+09:00,26730.0,24630.0,24190.0,22410.0,2022-03-20 09:00:00,0.0,71604.0,,,,,0.0,97960.0
2022-03-20 09:30:00+09:00,31450.0,28620.0,28350.0,26760.0,2022-03-20 09:30:00,0.0,87995.0,,,,,0.0,115180.0
2022-03-20 10:00:00+09:00,28820.0,26120.0,25870.0,24760.0,2022-03-20 10:00:00,0.0,78719.0,,,,,0.0,105570.0
2022-03-20 10:30:00+09:00,32240.0,29070.0,29020.0,27150.0,2022-03-20 10:30:00,0.0,90991.0,,,,,0.0,117480.0
2022-03-20 11:00:00+09:00,30550.0,27680.0,27480.0,26400.0,2022-03-20 11:00:00,0.0,84521.0,,,,,0.0,112110.0
2022-03-20 11:30:00+09:00,32830.0,29600.0,29570.0,27570.0,2022-03-20 11:30:00,0.0,91880.0,,,,,0.0,119570.0
2022-03-20 12:00:00+09:00,32890.0,29650.0,29420.0,28210.0,2022-03-20 12:00:00,0.0,92691.0,,,,,0.0,120170.0
2022-03-20 12:30:00+09:00,32770.0,29560.0,29440.0,28450.0,2022-03-20 12:30:00,0.0,92700.0,,,,,0.0,120220.0
2022-03-20 13:00:00+09:00,32450.0,29260.0,29080.0,28160.0,2022-03-20 13:00:00,0.0,91186.0,,,,,0.0,118950.0
2022-03-20 13:30:00+09:00,26970.0,24350.0,24110.0,23240.0,2022-03-20 13:30:00,0.0,71912.0,,,,,0.0,98670.0
2022-03-20 14:00:00+09:00,30500.0,27860.0,27500.0,25820.0,2022-03-20 14:00:00,0.0,84218.0,,,,,0.0,111680.0
2022-03-20 14:30:00+09:00,26970.0,24730.0,24380.0,23690.0,2022-03-20 14:30:00,0.0,70773.0,,,,,0.0,99770.0
2022-03-20 15:00:00+09:00,16890.0,15510.0,15310.0,14870.0,2022-03-20 15:00:00,415.0,34041.0,,,,,415.0,62580.0
2022-03-20 15:30:00+09:00,9240.0,8540.0,8300.0,7930.0,2022-03-20 15:30:00,492.0,6540.0,,,,,492.0,34010.0
2022-03-20 16:00:00+09:00,8970.0,8270.0,8110.0,7660.0,2022-03-20 16:00:00,1727.0,6864.0,,,,,1727.0,33010.0
2022-03-20 16:30:00+09:00,3970.0,3700.0,3660.0,3520.0,2022-03-20 16:30:00,13329.0,530.0,,,,,13329.0,14850.0
2022-03-20 17:00:00+09:00,2010.0,1870.0,1850.0,1800.0,2022-03-20 17:00:00,20036.0,0.0,,,,,20036.0,7530.0
2022-03-20 17:30:00+09:00,570.0,550.0,540.0,500.0,2022-03-20 17:30:00,26571.0,0.0,,,,,26571.0,2160.0
2022-03-20 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 18:00:00,29026.0,0.0,,,,,29026.0,0.0
2022-03-20 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 18:30:00,27755.0,0.0,,,,,27755.0,0.0
2022-03-20 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 19:00:00,18723.0,0.0,,,,,18723.0,0.0
2022-03-20 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 19:30:00,2466.0,0.0,,,,,2466.0,0.0
2022-03-20 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 20:00:00,2299.0,0.0,,,,,2299.0,0.0
2022-03-20 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 20:30:00,2372.0,0.0,,,,,2372.0,0.0
2022-03-20 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 21:00:00,2401.0,0.0,,,,,2401.0,0.0
2022-03-20 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 21:30:00,2514.0,0.0,,,,,2514.0,0.0
2022-03-20 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 22:00:00,2615.0,0.0,,,,,2615.0,0.0
2022-03-20 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 22:30:00,2453.0,0.0,,,,,2453.0,0.0
2022-03-20 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 23:00:00,2552.0,0.0,,,,,2552.0,0.0
2022-03-20 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-20 23:30:00,2524.0,0.0,,,,,2524.0,0.0
2022-03-21 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 00:00:00,2489.0,0.0,,,,,2489.0,0.0
2022-03-21 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 00:30:00,2554.0,0.0,,,,,2554.0,0.0
2022-03-21 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 01:00:00,2533.0,0.0,,,,,2533.0,0.0
2022-03-21 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 01:30:00,2673.0,0.0,,,,,2673.0,0.0
2022-03-21 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 02:00:00,2515.0,0.0,,,,,2515.0,0.0
2022-03-21 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 02:30:00,2570.0,0.0,,,,,2570.0,0.0
2022-03-21 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 03:00:00,2508.0,0.0,,,,,2508.0,0.0
2022-03-21 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 03:30:00,2590.0,0.0,,,,,2590.0,0.0
2022-03-21 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 04:00:00,2561.0,0.0,,,,,2561.0,0.0
2022-03-21 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 04:30:00,2568.0,0.0,,,,,2568.0,0.0
2022-03-21 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 05:00:00,2573.0,0.0,,,,,2573.0,0.0
2022-03-21 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 05:30:00,2609.0,0.0,,,,,2609.0,0.0
2022-03-21 06:00:00+09:00,200.0,190.0,200.0,190.0,2022-03-21 06:00:00,2006.0,25.0,,,,,2006.0,780.0
2022-03-21 06:30:00+09:00,2130.0,1990.0,1970.0,1860.0,2022-03-21 06:30:00,0.0,5069.0,,,,,0.0,7950.0
2022-03-21 07:00:00+09:00,4740.0,4410.0,4370.0,4190.0,2022-03-21 07:00:00,0.0,14555.0,,,,,0.0,17710.0
2022-03-21 07:30:00+09:00,7590.0,7040.0,6960.0,6780.0,2022-03-21 07:30:00,0.0,23706.0,,,,,0.0,28370.0
2022-03-21 08:00:00+09:00,11180.0,10340.0,10270.0,9960.0,2022-03-21 08:00:00,0.0,25745.0,,,,,0.0,41750.0
2022-03-21 08:30:00+09:00,12810.0,11840.0,11700.0,11180.0,2022-03-21 08:30:00,211.0,10378.0,,,,,211.0,47530.0
2022-03-21 09:00:00+09:00,19990.0,18440.0,18250.0,17560.0,2022-03-21 09:00:00,0.0,30811.0,,,,,0.0,74240.0
2022-03-21 09:30:00+09:00,23230.0,21430.0,20900.0,20100.0,2022-03-21 09:30:00,109.0,40866.0,,,,,109.0,85660.0
2022-03-21 10:00:00+09:00,29600.0,27150.0,26880.0,25940.0,2022-03-21 10:00:00,0.0,66393.0,,,,,0.0,109570.0
2022-03-21 10:30:00+09:00,31750.0,28910.0,28680.0,27210.0,2022-03-21 10:30:00,0.0,73725.0,,,,,0.0,116550.0
2022-03-21 11:00:00+09:00,32000.0,29000.0,28570.0,26110.0,2022-03-21 11:00:00,0.0,74027.0,,,,,0.0,115680.0
2022-03-21 11:30:00+09:00,32920.0,29710.0,29580.0,28250.0,2022-03-21 11:30:00,0.0,79464.0,,,,,0.0,120460.0
2022-03-21 12:00:00+09:00,32910.0,29700.0,29570.0,28230.0,2022-03-21 12:00:00,0.0,79881.0,,,,,0.0,120410.0
2022-03-21 12:30:00+09:00,32920.0,29710.0,29400.0,28020.0,2022-03-21 12:30:00,0.0,82680.0,,,,,0.0,120050.0
2022-03-21 13:00:00+09:00,32920.0,29730.0,29580.0,28360.0,2022-03-21 13:00:00,0.0,84503.0,,,,,0.0,120590.0
2022-03-21 13:30:00+09:00,26090.0,23940.0,23380.0,21680.0,2022-03-21 13:30:00,52.0,60428.0,,,,,52.0,95090.0
2022-03-21 14:00:00+09:00,25930.0,23520.0,23010.0,21660.0,2022-03-21 14:00:00,48.0,57677.0,,,,,48.0,94120.0
2022-03-21 14:30:00+09:00,9230.0,8480.0,8340.0,7730.0,2022-03-21 14:30:00,2962.0,1867.0,,,,,2962.0,33780.0
2022-03-21 15:00:00+09:00,10910.0,10000.0,9790.0,9280.0,2022-03-21 15:00:00,3661.0,9248.0,,,,,3661.0,39980.0
2022-03-21 15:30:00+09:00,17280.0,15930.0,15640.0,15200.0,2022-03-21 15:30:00,260.0,25321.0,,,,,260.0,64050.0
2022-03-21 16:00:00+09:00,11640.0,10780.0,10670.0,10360.0,2022-03-21 16:00:00,757.0,6813.0,,,,,757.0,43450.0
2022-03-21 16:30:00+09:00,7150.0,6650.0,6560.0,6320.0,2022-03-21 16:30:00,11748.0,69.0,,,,,11748.0,26680.0
2022-03-21 17:00:00+09:00,3270.0,3040.0,3020.0,2920.0,2022-03-21 17:00:00,26697.0,0.0,,,,,26697.0,12250.0
2022-03-21 17:30:00+09:00,470.0,450.0,430.0,360.0,2022-03-21 17:30:00,37471.0,0.0,,,,,37471.0,1710.0
2022-03-21 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 18:00:00,41102.0,0.0,,,,,41102.0,0.0
2022-03-21 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 18:30:00,34040.0,0.0,,,,,34040.0,0.0
2022-03-21 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 19:00:00,8648.0,0.0,,,,,8648.0,0.0
2022-03-21 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 19:30:00,2365.0,0.0,,,,,2365.0,0.0
2022-03-21 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 20:00:00,2377.0,0.0,,,,,2377.0,0.0
2022-03-21 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 20:30:00,2481.0,0.0,,,,,2481.0,0.0
2022-03-21 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 21:00:00,2378.0,0.0,,,,,2378.0,0.0
2022-03-21 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 21:30:00,2522.0,0.0,,,,,2522.0,0.0
2022-03-21 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 22:00:00,2376.0,0.0,,,,,2376.0,0.0
2022-03-21 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 22:30:00,2475.0,0.0,,,,,2475.0,0.0
2022-03-21 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 23:00:00,2470.0,0.0,,,,,2470.0,0.0
2022-03-21 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-21 23:30:00,2597.0,0.0,,,,,2597.0,0.0
2022-03-22 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 00:00:00,2527.0,0.0,,,,,2527.0,0.0
2022-03-22 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 00:30:00,2537.0,0.0,,,,,2537.0,0.0
2022-03-22 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 01:00:00,2508.0,0.0,,,,,2508.0,0.0
2022-03-22 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 01:30:00,2603.0,0.0,,,,,2603.0,0.0
2022-03-22 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 02:00:00,2538.0,0.0,,,,,2538.0,0.0
2022-03-22 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 02:30:00,2483.0,0.0,,,,,2483.0,0.0
2022-03-22 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 03:00:00,2551.0,0.0,,,,,2551.0,0.0
2022-03-22 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 03:30:00,2476.0,0.0,,,,,2476.0,0.0
2022-03-22 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 04:00:00,2576.0,0.0,,,,,2576.0,0.0
2022-03-22 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 04:30:00,2484.0,0.0,,,,,2484.0,0.0
2022-03-22 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 05:00:00,2620.0,0.0,,,,,2620.0,0.0
2022-03-22 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 05:30:00,2518.0,0.0,,,,,2518.0,0.0
2022-03-22 06:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 06:00:00,2801.0,0.0,,,,,2801.0,0.0
2022-03-22 06:30:00+09:00,50.0,50.0,40.0,40.0,2022-03-22 06:30:00,3236.0,0.0,,,,,3236.0,180.0
2022-03-22 07:00:00+09:00,660.0,630.0,640.0,570.0,2022-03-22 07:00:00,7126.0,0.0,,,,,7126.0,2500.0
2022-03-22 07:30:00+09:00,1350.0,1250.0,1250.0,1190.0,2022-03-22 07:30:00,9575.0,0.0,,,,,9575.0,5040.0
2022-03-22 08:00:00+09:00,2760.0,2560.0,2550.0,2450.0,2022-03-22 08:00:00,4774.0,0.0,,,,,4774.0,10320.0
2022-03-22 08:30:00+09:00,2950.0,2710.0,2700.0,2580.0,2022-03-22 08:30:00,41224.0,0.0,,,,,41224.0,10940.0
2022-03-22 09:00:00+09:00,4560.0,4210.0,4180.0,3720.0,2022-03-22 09:00:00,43010.0,0.0,,,,,43010.0,16670.0
2022-03-22 09:30:00+09:00,5010.0,4610.0,4600.0,4340.0,2022-03-22 09:30:00,40583.0,0.0,,,,,40583.0,18560.0
2022-03-22 10:00:00+09:00,7110.0,6530.0,6500.0,6200.0,2022-03-22 10:00:00,32519.0,0.0,,,,,32519.0,26340.0
2022-03-22 10:30:00+09:00,11360.0,10430.0,10330.0,9620.0,2022-03-22 10:30:00,17337.0,0.0,,,,,17337.0,41740.0
2022-03-22 11:00:00+09:00,13830.0,12660.0,12610.0,12150.0,2022-03-22 11:00:00,8222.0,471.0,,,,,8222.0,51250.0
2022-03-22 11:30:00+09:00,9820.0,8980.0,8830.0,8410.0,2022-03-22 11:30:00,23047.0,0.0,,,,,23047.0,36040.0
2022-03-22 12:00:00+09:00,10160.0,9330.0,9200.0,8520.0,2022-03-22 12:00:00,21643.0,0.0,,,,,21643.0,37210.0
2022-03-22 12:30:00+09:00,9140.0,8400.0,8370.0,7980.0,2022-03-22 12:30:00,23161.0,0.0,,,,,23161.0,33890.0
2022-03-22 13:00:00+09:00,13070.0,12010.0,11920.0,11410.0,2022-03-22 13:00:00,9031.0,0.0,,,,,9031.0,48410.0
2022-03-22 13:30:00+09:00,11720.0,10850.0,10760.0,10400.0,2022-03-22 13:30:00,10729.0,1.0,,,,,10729.0,43730.0
2022-03-22 14:00:00+09:00,13600.0,12580.0,12500.0,12130.0,2022-03-22 14:00:00,4081.0,701.0,,,,,4081.0,50810.0
2022-03-22 14:30:00+09:00,13290.0,12330.0,12200.0,11540.0,2022-03-22 14:30:00,4383.0,972.0,,,,,4383.0,49360.0
2022-03-22 15:00:00+09:00,14170.0,13190.0,13090.0,12720.0,2022-03-22 15:00:00,6537.0,5820.0,,,,,6537.0,53170.0
2022-03-22 15:30:00+09:00,18420.0,17140.0,16890.0,16430.0,2022-03-22 15:30:00,712.0,18233.0,,,,,712.0,68880.0
2022-03-22 16:00:00+09:00,14180.0,13220.0,13070.0,12730.0,2022-03-22 16:00:00,1590.0,4341.0,,,,,1590.0,53200.0
2022-03-22 16:30:00+09:00,8710.0,8120.0,8030.0,7770.0,2022-03-22 16:30:00,17492.0,0.0,,,,,17492.0,32630.0
2022-03-22 17:00:00+09:00,2630.0,2440.0,2410.0,2290.0,2022-03-22 17:00:00,40273.0,0.0,,,,,40273.0,9770.0
2022-03-22 17:30:00+09:00,380.0,370.0,370.0,340.0,2022-03-22 17:30:00,52113.0,0.0,,,,,52113.0,1460.0
2022-03-22 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 18:00:00,52645.0,0.0,,,,,52645.0,0.0
2022-03-22 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 18:30:00,53321.0,0.0,,,,,53321.0,0.0
2022-03-22 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 19:00:00,14447.0,0.0,,,,,14447.0,0.0
2022-03-22 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 19:30:00,2510.0,0.0,,,,,2510.0,0.0
2022-03-22 20:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 20:00:00,2553.0,0.0,,,,,2553.0,0.0
2022-03-22 20:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 20:30:00,2501.0,0.0,,,,,2501.0,0.0
2022-03-22 21:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 21:00:00,2762.0,0.0,,,,,2762.0,0.0
2022-03-22 21:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 21:30:00,2588.0,0.0,,,,,2588.0,0.0
2022-03-22 22:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 22:00:00,2603.0,0.0,,,,,2603.0,0.0
2022-03-22 22:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 22:30:00,2638.0,0.0,,,,,2638.0,0.0
2022-03-22 23:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 23:00:00,2564.0,0.0,,,,,2564.0,0.0
2022-03-22 23:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-22 23:30:00,2598.0,0.0,,,,,2598.0,0.0
2022-03-23 00:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 00:00:00,2625.0,0.0,,,,,2625.0,0.0
2022-03-23 00:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 00:30:00,2577.0,0.0,,,,,2577.0,0.0
2022-03-23 01:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 01:00:00,2712.0,0.0,,,,,2712.0,0.0
2022-03-23 01:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 01:30:00,2660.0,0.0,,,,,2660.0,0.0
2022-03-23 02:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 02:00:00,2538.0,0.0,,,,,2538.0,0.0
2022-03-23 02:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 02:30:00,2534.0,0.0,,,,,2534.0,0.0
2022-03-23 03:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 03:00:00,2535.0,0.0,,,,,2535.0,0.0
2022-03-23 03:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 03:30:00,2522.0,0.0,,,,,2522.0,0.0
2022-03-23 04:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 04:00:00,2630.0,0.0,,,,,2630.0,0.0
2022-03-23 04:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 04:30:00,2539.0,0.0,,,,,2539.0,0.0
2022-03-23 05:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 05:00:00,2603.0,0.0,,,,,2603.0,0.0
2022-03-23 05:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 05:30:00,2510.0,0.0,,,,,2510.0,0.0
2022-03-23 06:00:00+09:00,600.0,570.0,560.0,530.0,2022-03-23 06:00:00,1445.0,940.0,,,,,1445.0,2260.0
2022-03-23 06:30:00+09:00,4260.0,4000.0,3990.0,3760.0,2022-03-23 06:30:00,0.0,12439.0,,,,,0.0,16010.0
2022-03-23 07:00:00+09:00,6430.0,5930.0,5900.0,5380.0,2022-03-23 07:00:00,0.0,15435.0,,,,,0.0,23640.0
2022-03-23 07:30:00+09:00,9760.0,8960.0,8930.0,8630.0,2022-03-23 07:30:00,0.0,18728.0,,,,,0.0,36280.0
2022-03-23 08:00:00+09:00,10130.0,9340.0,9330.0,8790.0,2022-03-23 08:00:00,0.0,19839.0,,,,,0.0,37590.0
2022-03-23 08:30:00+09:00,18310.0,16910.0,16780.0,16200.0,2022-03-23 08:30:00,0.0,49123.0,,,,,0.0,68200.0
2022-03-23 09:00:00+09:00,23590.0,21750.0,21430.0,20710.0,2022-03-23 09:00:00,0.0,60744.0,,,,,0.0,87480.0
2022-03-23 09:30:00+09:00,20700.0,19130.0,18960.0,18370.0,2022-03-23 09:30:00,0.0,49977.0,,,,,0.0,77160.0
2022-03-23 10:00:00+09:00,16650.0,15460.0,15340.0,14940.0,2022-03-23 10:00:00,0.0,35863.0,,,,,0.0,62390.0
2022-03-23 10:30:00+09:00,11920.0,11100.0,10910.0,10110.0,2022-03-23 10:30:00,0.0,18126.0,,,,,0.0,44040.0
2022-03-23 11:00:00+09:00,9710.0,9020.0,8970.0,8770.0,2022-03-23 11:00:00,891.0,10038.0,,,,,891.0,36470.0
2022-03-23 11:30:00+09:00,8890.0,8280.0,8200.0,7900.0,2022-03-23 11:30:00,867.0,6915.0,,,,,867.0,33270.0
2022-03-23 12:00:00+09:00,10840.0,10040.0,9920.0,9570.0,2022-03-23 12:00:00,618.0,13040.0,,,,,618.0,40370.0
2022-03-23 12:30:00+09:00,14110.0,13050.0,12910.0,12350.0,2022-03-23 12:30:00,0.0,24417.0,,,,,0.0,52420.0
2022-03-23 13:00:00+09:00,18260.0,16900.0,16420.0,14890.0,2022-03-23 13:00:00,0.0,38115.0,,,,,0.0,66470.0
2022-03-23 13:30:00+09:00,23900.0,21880.0,21020.0,19900.0,2022-03-23 13:30:00,0.0,57851.0,,,,,0.0,86700.0
2022-03-23 14:00:00+09:00,17590.0,16190.0,15880.0,15120.0,2022-03-23 14:00:00,0.0,36294.0,,,,,0.0,64780.0
2022-03-23 14:30:00+09:00,7990.0,7390.0,7260.0,6910.0,2022-03-23 14:30:00,1987.0,4568.0,,,,,1987.0,29550.0
2022-03-23 15:00:00+09:00,5140.0,4780.0,4740.0,4530.0,2022-03-23 15:00:00,9624.0,150.0,,,,,9624.0,19190.0
2022-03-23 15:30:00+09:00,2620.0,2450.0,2430.0,2320.0,2022-03-23 15:30:00,19019.0,0.0,,,,,19019.0,9820.0
2022-03-23 16:00:00+09:00,1420.0,1340.0,1330.0,1260.0,2022-03-23 16:00:00,23644.0,0.0,,,,,23644.0,5350.0
2022-03-23 16:30:00+09:00,1710.0,1600.0,1600.0,1530.0,2022-03-23 16:30:00,22067.0,0.0,,,,,22067.0,6440.0
2022-03-23 17:00:00+09:00,670.0,650.0,640.0,590.0,2022-03-23 17:00:00,24803.0,0.0,,,,,24803.0,2550.0
2022-03-23 17:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 17:30:00,28481.0,0.0,,,,,28481.0,0.0
2022-03-23 18:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 18:00:00,28519.0,0.0,,,,,28519.0,0.0
2022-03-23 18:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 18:30:00,27616.0,0.0,,,,,27616.0,0.0
2022-03-23 19:00:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 19:00:00,10318.0,0.0,,,,,10318.0,0.0
2022-03-23 19:30:00+09:00,0.0,0.0,0.0,0.0,2022-03-23 19:30:00,2378.0,0.0,,,,,2378.0,0.0
